city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Jaipur,06-07-2021,21.4,19,24,10.4,5,370.5,0,10.54,58.65,9.66,38.31,106.33,13.68
Jaipur,07-07-2021,22.6,19.6,,0,4,317.1,0,7.8,70.1,8.46,29.76,80.35,10.64
Jaipur,08-07-2021,21,19.2,,0.8,4,240.33,0,5.14,70.1,5.01,16.9,57.85,7.35
Jaipur,09-07-2021,20.5,,24.5,9.1,4,297.07,0,8.57,61.51,6.68,19.03,56.91,11.02
Jaipur,10-07-2021,21.8,19,26,25.9,5,500.68,0,9.51,75.1,5.72,70.96,137.62,16.97
Jaipur,11-07-2021,22.3,19.6,26.5,0.3,5,620.84,0,6.86,104.43,6.14,51.84,57.4,11.4
Jaipur,12-07-2021,21.7,,,0.3,2,781.06,0,6.68,45.78,4.41,15.6,16.46,3.93
Jaipur,13-07-2021,20.3,18.7,22.2,4.1,3,574.11,0,7.2,61.51,6.2,22.05,23.47,4.18
Jaipur,14-07-2021,21.4,,23.5,7.6,5,600.82,0,8.57,82.25,6.26,52.52,56.1,7.16
Jaipur,15-07-2021,21.4,19.3,25.5,0.5,4,527.38,0,8.74,75.1,5.9,35.03,38.48,7.28
Jaipur,16-07-2021,22.3,19.4,26.2,0,5,514.03,0,6.26,108.72,6.8,51.8,56.18,10.89
Jaipur,17-07-2021,22.4,19.5,27,0,4,494,0,10.28,70.81,5.72,39.85,44.1,13.05
Jaipur,18-07-2021,22.4,19,27.2,0,2,480.65,0,6,82.97,6.5,15.14,16.77,6.65
Jaipur,19-07-2021,22.7,19.4,26.5,,1,307.08,0,6.77,30.76,4.59,5.08,7.27,6.02
Jaipur,20-07-2021,22.2,20,26.8,0,4,714.3,0.01,18.34,18.6,10.49,31.37,41.24,4.94
Jaipur,21-07-2021,22.3,19.4,26.5,,3,297.07,0,5.91,30.76,6.2,19.29,43.32,7.09
Jaipur,22-07-2021,22.8,20,27.5,0,4,500.68,0,12.17,36.48,10.25,36.18,72.38,14.06
Jaipur,23-07-2021,23.6,19.9,28,0,5,2109.53,22.13,36.67,0,13.11,144.2,213.86,13.05
Jaipur,24-07-2021,24.2,20.2,29.2,,5,1295.09,0.01,25.36,23.6,12.88,72.46,82.06,7.35
